date,target,market_1,market_2,market_3,market_4,market_5,should_be_impacted_1,should_be_impacted_2,should_be_impacted_3,should_be_impacted_4,should_be_impacted_5,should_be_impacted_6,should_be_impacted_7,should_be_impacted_8,should_be_impacted_9,should_be_impacted_10,should_be_impacted_11,should_be_impacted_12,should_be_impacted_13,should_be_impacted_14,should_be_impacted_15,should_be_impacted_16,should_be_impacted_17,should_be_impacted_18,should_be_impacted_19,should_be_impacted_20,should_be_impacted_21,should_be_impacted_22,should_be_impacted_23,should_be_impacted_24,should_be_impacted_25,should_be_impacted_26,should_be_impacted_27,should_be_impacted_28,should_be_impacted_29,should_be_impacted_30,some_times_impacted_some_times_not_1,some_times_impacted_some_times_not_2,some_times_impacted_some_times_not_3,some_times_impacted_some_times_not_4,some_times_impacted_some_times_not_5,may_be_not_impacted_2,may_be_not_impacted_3,may_be_not_impacted_4,may_be_not_impacted_5,may_be_not_impacted_6,may_be_not_impacted_7,may_be_not_impacted_8,may_be_not_impacted_9,may_be_not_impacted_10,may_be_not_impacted_11,may_be_not_impacted_12
2015-09-28,479188.52,18673943.82,31642979.16,14382741.76,53912962.15,26357135.97,1120147.68,2113087.5,385139.04,1559038.32,81971.2,219726.76,9710.61,4930537.5,378142.92,3240067.5,308730.384,123935.768,327880.224,39690.856,14088.8,101257.128,4044.928,68010.48,9816.752,69081.25,8717.28,14610.72,16639.283,16912.2,5807.14,547034.4,53765.16,11482.02,45636.12,10903.37,52869.96,11032.78,22304.75,18555.36,2665.32,374.01,93.48,1100.55,836.43,148.83,1354.32,349.33,4634.85,268.65,1798.96,162.47
2015-09-29,488337.92,19177043.55,32304818.52,14659284.34,53968411.37,27037359.71,1131613.84,2135133.9,399762.48,1557854.92,83123.2,228069.62,14793.87,4981979.1,394379.58,3273871.98,321986.616,128641.516,327631.344,40343.976,14286.8,101180.268,4111.488,68966.28,9970.5,71068.75,9091.68,14464.32,18275.188,17619.9,6069.79,522975.2,52631.27,11640.78,43542.23,11787.03,50949.99,10416.89,21423,17484.66,2451.19,295.92,107.42,1081.7,761.95,132.84,1238.04,349.33,4319.7,242.78,1612.51,159.39
2015-09-30,468097.04,17811882.64,30899812.32,13947567.36,54023860.6,25163529.75,1063464.24,1993361.4,370100.64,1457599.6,80591.36,211147.16,4074.98,4651176.6,357152.5,3056487.48,291593,119096.488,306546.72,38425.436,13851.64,94668.84,3915.968,66865.644,10167.02,74036.25,9656.4,15362.85,18886.579,17949,6538.44,520514.72,53018.67,12507.48,43328.59,12207.39,48891.96,10496.75,21709.5,17998.08,2339.47,371.27,102.5,1112.15,761.46,141.45,1163.37,385.53,4075.5,236.81,1580.87,153.23
2015-10-01,484334.76,16719195.24,27448524.48,13044730,54079309.82,23684902.92,1108835.88,2033754.3,360032.4,1490599,81899.52,205403.1,990.08,4745426.7,348669.9,3118423.26,284667.48,115856.58,313486.8,39663.852,14076.48,96812.1,4042.176,67951.008,9847.964,68528.75,9027.72,14312.43,16759.369,17287.8,5997.69,544955.84,54185.34,11401.83,45943.5,11192.65,48268.35,9936.52,22302.5,17883.27,2397.99,380.86,109.88,1100.55,772.24,132.84,1364.58,383.72,4793.25,296.51,1879.19,170.17
2015-10-02,515124.48,17439752.17,28019110.08,13382561.54,54134759.04,24725200.06,1177840.24,2166561.9,368921.28,1573735.76,82173.44,210474.32,4769.31,5055311.1,378928.4,3322061.58,309371.68,118716.976,330971.232,40766.62,14123.56,102211.704,4154.56,68178.276,10177.424,68303.75,8789.04,14220.93,16426.756,16802.4,6014.17,540684.32,53856.05,11284.65,46030.7,11161.01,51261.21,10403.58,21662,17649.78,2404.64,382.23,103.73,1239.75,764.4,137.76,1366.29,418.11,4694.25,206.96,1865.63,160.93
2015-10-03,474608.04,18842244.89,31275101.52,14622578.96,54190208.26,26551394.72,1089607.52,2050805.7,381167.28,1522647.8,81497.6,217460.82,9142.77,4785213.3,377506.36,3144568.74,308210.672,122657.676,320226.96,39325.36,14007.4,98893.62,4007.68,67617.54,10972.752,68447.5,9015.24,14905.35,16629.777,16838.1,6082.15,533857.28,52667.03,11837.61,45693.89,11547.47,50951.16,10712.13,21358.5,18098.7,2280.95,364.42,98.4,1190.45,771.26,154.98,1370.85,432.59,4679.4,272.63,1978.63,169.4
2015-10-04,469752.84,18893981.94,30830386.08,14547260.04,54245657.48,26602801.21,1072968.6,2023153.2,386421.36,1495840.88,82127.36,220458.34,10598.77,4720690.8,376885.86,3102168.24,307704.072,124348.412,314589.216,38385.244,14115.64,97152.552,3911.872,68140.044,11938.012,69151.25,9311.64,16193.67,17378.229,17708.4,6272.7,549978.88,54189.81,12910.32,48101.7,11805.11,50297.13,10541.52,21018.5,17889.72,2327.5,372.64,110.29,1291.95,821.73,141.45,1384.53,385.53,4623.3,304.47,1855.46,180.95
2015-10-05,452648.8,17901266.77,30506595.6,13930751.7,54301106.7,25229374.34,1055319.88,2003649.3,399637.68,1519551.56,87296,227998.42,14795.69,4675181.7,386505.8,3072262.26,315558.16,128601.356,319575.792,41907.068,15004,98692.524,4270.784,72428.4,13527.512,77112.5,10274.16,18759.33,19130.922,19422.9,6872.16,570190.72,57305.4,14025.96,50606.52,12688.77,52203.06,11249.37,22108,19048.14,2711.87,389.08,103.32,1204.95,860.44,147.6,1372.56,349.33,4692.6,264.67,1933.43,188.65
2015-10-06,483244.72,18489243.06,30621517.68,14236696.32,54356555.93,26104008.81,1103459.12,2101818.6,416576.16,1627760.88,95303.68,237662.04,19952.66,4904243.4,400622.54,3222788.52,327083.608,134052.072,342333.216,45330.924,16380.32,105720.552,4619.712,79072.272,11679.068,74841.25,10403.64,17809.56,19435.89,19447.5,6682.64,532007.52,53793.47,12942.18,45257.89,13011.95,55281.33,12386.77,23458.75,20968.95,2887.43,327.43,92.66,1086.05,797.23,147.6,1247.16,356.57,4347.75,248.75,1742.46,153.23
2015-10-07,519758,18892039.47,31645041.48,14733853.88,54412005.15,26727907.57,1158596.92,2205434.7,457404.48,1745778.84,109811.2,260955.12,32941.09,5146014.3,435491.72,3381666.54,355552.144,147190.416,367153.488,49325.004,18873.8,113385.636,5026.752,91108.98,11009.744,73015,9868.56,16151.58,19655.692,18537,6505.48,509076.48,51731.31,11965.32,43215.23,12582.55,50708.97,10378.17,22614,18090.96,2820.93,341.13,92.66,1036.75,721.28,124.23,1147.98,371.05,3925.35,266.66,1681.44,162.47
2015-10-08,499417.16,16994854.22,27657885.84,13101056.32,54467454.37,24090095.01,1157757.8,2152208.7,419437.2,1616349.8,92928,239294.3,17436.51,5021820.3,425254.2,3300053.34,347193.84,134972.74,339933.36,45043.928,15972,104979.42,4590.464,77101.2,11020.148,70461.25,9292.92,15981.39,17465.626,18355.2,6180,553497.12,54905.01,11594.61,47302.73,11463.85,48209.85,9759.86,21899,17338.89,2620.1,313.73,111.52,1152.75,771.75,135.3,1361.16,376.48,4700.85,272.63,1884.84,158.62
2015-10-09,507737.64,17721499.59,26663510.64,13278670.06,54522903.59,25051657.57,1147560.52,2110942.8,382527.6,1575974.52,84572.16,218236.9,4116.84,4925533.2,387415.38,3236778.96,316300.776,123095.42,331442.064,41967.356,14535.84,102357.108,4276.928,70168.464,10899.924,71063.75,9161.88,16157.07,17484.056,18288.6,6082.15,560012.64,55292.41,11582.73,48283.73,11779.12,52548.21,10679.46,22197.25,17941.32,2523.01,358.94,120.95,1287.6,742.84,147.6,1410.18,438.02,4667.85,226.86,2013.66,143.99
2015-10-10,487557.28,19327418.3,30682232.88,14781492.02,54578352.81,27229118.24,1119630.2,2112182.1,411484.32,1591091,84193.28,234757.08,14920.36,4928424.9,408880.3,3238679.22,333825.56,132413.544,334621.2,41286.604,14470.72,103338.9,4207.552,69854.112,12238.572,74082.5,9782.76,17935.83,17870.698,18894.9,6442.65,569030.88,55652.99,12471.84,49799.92,12329.43,52650,11024.31,22469.5,18525.69,2424.59,363.05,116.03,1257.15,758.52,154.98,1410.75,492.32,4775.1,268.65,2167.34,161.7
2015-10-11,500841.08,19562405.19,31143446.88,14927649.6,54633802.04,27590003.69,1141510.56,2155185,416183.04,1603309.12,85731.84,237437.76,16074.24,5028765,420133.98,3304617,343013.496,133925.568,337190.784,42061.556,14735.16,104132.448,4286.528,71130.636,13126.38,76800,10214.88,18162.75,18501.78,19802.1,6631.14,581954.56,56988.03,13273.47,50160.71,12620.97,53453.79,11210.65,22610.75,18972.03,2721.18,412.37,106.19,1309.35,869.26,134.07,1430.7,439.83,4773.45,326.36,1969.59,207.13
2015-10-12,500974.36,19926468.59,30479081.88,15299404.38,54689251.26,28093306.32,1171467.96,2229685.2,451797.84,1715809.72,95211.52,257756.46,27740.44,5202598.8,452218.94,3418850.64,369208.888,145386.228,360850.704,47643.22,16364.48,111439.188,4855.36,78995.808,14325.152,79265,9932.52,18300,19212.014,20523.6,6535.35,589320.16,58101.06,14307.03,50698.08,12173.49,53808.3,10951.71,22786.25,18662.43,2609.46,398.67,107.42,1199.15,882,150.06,1417.59,434.4,4723.95,282.58,2116.49,193.27
2015-10-13,520444.8,21745487.22,31737359.16,16335414.22,54744700.48,30558973.22,1214422.88,2309340.6,474605.04,1747478.28,102292.48,270768.26,33892.04,5388461.4,469901,3540988.92,383645.2,152725.468,367510.896,48029.44,17581.52,113496.012,4894.72,84870.792,16033.72,94412.5,12554.88,20212.35,24758.086,24493.8,8055.63,620472.16,62258.16,16482.69,53565.87,15731.86,54201.42,10795.62,23169,18564.39,2679.95,353.46,104.55,1223.8,921.69,148.83,1366.86,447.07,4620,274.62,2028.35,171.71
2015-10-14,560860.6,23001189.55,32758906.44,17003661.82,54800149.7,32359375.98,1249995.04,2353499.1,475085.52,1780644.52,108290.56,271042.38,32089.33,5491497.9,461635.94,3608698.62,376897.288,152880.084,374486.064,50013.92,18612.44,115650.108,5096.96,89847.324,13966.792,82428.75,10935.6,18845.34,19575.473,20969.1,7070.95,551193.28,57016.34,13869.63,48709.92,12984.83,56459.52,10920.25,25989,19422.24,3213.28,334.28,106.19,1087.5,751.17,154.98,1214.1,369.24,4034.25,292.53,1732.29,177.87
2015-10-15,639104.8,24488746.41,31824670.8,17392088.08,54855598.92,34481222.4,1219830.58,2281954.05,452506.08,1713031.64,97579.52,258160.52,22545.25,6496845.6,557179.8,3498996.21,363710.192,145614.136,439568.592,58795.872,20877.56,111258.756,4721.824,80960.508,12980.724,87340,10246.08,20089.74,20631.9,20501.4,7812.55,618648.8,63739.22,14041.08,54452.04,13809.73,51722.19,11757.57,24684.25,21030.87,2887.43,395.93,114.39,1293.4,892.78,140.22,1509.93,479.65,5080.35,318.4,2115.36,182.49
2015-10-16,671244.32,24011350.79,29666243.88,16195970.8,54911048.15,33866870.07,1219830.58,2281954.05,452506.08,1713031.64,97579.52,258160.52,22036.56,6146070,545580.1,3498996.21,363710.192,145614.136,404409.6,50400.768,17394.52,111258.756,4721.824,80960.508,11415.5,74680,9391.2,16609.08,18132.21,18657.9,6478.7,567758.4,55541.24,12446.46,49859.87,12498.93,57940.74,11595.43,27174,21087.63,2971.22,360.31,121.36,1236.85,856.03,143.91,1442.67,454.31,4742.1,242.78,1924.39,158.62
2015-10-17,734412.24,33193552.25,37912168.32,21363971.18,54966497.37,46354056.45,1219830.58,2281954.05,452506.08,1713031.64,97579.52,258160.52,21381.36,6466485.9,547383.2,3498996.21,363710.192,145614.136,426343.68,52377.084,17229.96,111258.756,4721.824,80960.508,11794.668,77805,9467.64,17846.16,19148.188,19959.9,7001.94,581025.28,57046.14,13626.09,51562.45,12323.78,51871.95,9561.42,21843,16299.15,2423.26,376.75,116.44,1357.2,846.23,167.28,1475.16,459.74,4788.3,364.17,2142.48,180.18
2015-10-18,536156.88,22502113.75,0,0,55021946.59,31603378.29,1189666.12,2210409,429926.64,1645418.76,86868.48,245278.66,12903.8,5157621,429331.98,3389293.8,350523.096,138348.188,346046.832,42651.876,14930.52,106867.404,4346.688,72073.692,11223.604,75978.75,9038.64,16951.29,18460.07,19851.9,6515.78,576445.76,54224.08,12583.35,50543.3,11799.46,52446.42,9900.22,22260.75,16860.3,2448.53,442.51,112.75,1387.65,907.48,152.52,1448.37,439.83,4786.65,334.32,1962.81,211.75
2015-10-19,568596.28,22940319.84,30917591.64,17068444.92,55077395.81,32270515.36,1250360.88,2328688.8,453732.24,1749189.36,93826.56,258860.06,21192.08,5433607.2,459457.62,3570656.16,375118.824,146008.708,367870.752,47319.8,16126.44,113607.144,4822.4,77846.724,10556.592,75041.25,8887.32,16728.03,18504.884,19656.6,6228.41,570343.84,52847.32,12244.23,49704,11523.74,51753.78,9441.63,21900.5,16106.94,2439.22,387.71,110.29,1229.6,943.74,142.68,1406.19,387.34,4577.1,262.68,1934.56,172.48
2015-10-20,543003.8,21698922.18,29951507.04,16493499.58,55132845.03,30535213.68,1213178.48,2272731.3,446599.92,1688816.56,86446.08,254790.98,18052.58,5303039.7,459962.78,3484854.66,375531.256,143713.564,355173.792,44441.048,14857.92,109686.024,4529.024,71723.232,11827.036,79381.25,9363.12,17282.52,20656.829,20503.2,6571.4,558993.6,52613.39,13279.95,48314.25,12454.86,50552.19,9095.57,21396.75,15781.86,2484.44,371.27,99.22,1177.4,825.16,115.62,1334.94,418.11,4339.5,250.74,1857.72,170.94
2015-10-21,532353.64,19698833.48,29079239.28,15070072.74,55188294.26,27816266.15,1168456.92,2159751.6,421097.04,1590431.4,80624.64,240241.26,8916.18,5039420.4,420364.66,3311619.12,343201.832,135506.868,334482.48,41282.208,13857.36,103296.06,4207.104,66893.256,10690.688,80102.5,9586.2,17297.16,20804.366,20202,6608.48,543991.36,51634.46,12852.27,47249.32,12504.58,50092.38,10142.22,22366,17687.19,2703.89,356.2,93.07,1228.15,821.73,158.67,1255.71,380.1,4002.9,248.75,1786.53,194.04
2015-10-22,578042.84,19105973.33,27243329.88,14442734.88,55243743.48,27083513.95,1269023.48,2300017.5,428503.92,1701356.72,87920.64,244466.98,12024.74,5366707.5,446806.72,3526693.5,364790.144,137890.364,357811.104,46007.28,15111.36,110500.488,4688.64,72946.656,10764.672,76343.75,9152.52,16336.41,18897.54,19648.2,6095.54,587857.6,54367.12,12815.01,50441.93,11729.4,48225.06,8916.49,22086.25,16343.01,2612.12,361.68,105.78,1222.35,816.34,134.07,1463.19,419.92,4801.5,262.68,2125.53,171.71
2015-10-23,577067.04,18176210.46,25770781.92,13756952.5,55299192.7,25822520.99,1279767.48,2311682.4,413646.48,1684886.12,80583.68,235990.62,6957.86,5393925.6,431211,3544579.68,352057.2,133109.316,354347.184,42567.724,13850.32,109430.748,4338.112,66859.272,10882.584,76002.5,8962.2,16382.16,18659.599,19792.8,6162.49,593005.6,54098.92,11934,50765.66,11563.29,51786.54,9335.15,22120.75,16059.21,2351.44,367.16,118.49,1251.35,819.28,148.83,1469.46,523.09,4742.1,304.47,2187.68,157.85
2015-10-24,550984.96,20820630.81,29680923.48,15766800.34,55354641.92,29353816.52,1233685.92,2270415.6,432307.2,1642904.52,80453.12,246636.8,13880.23,5297636.4,440480.54,3481303.92,359625.208,139114.24,345518.064,41277.184,13827.88,106704.108,4206.592,66750.948,13318.276,79765,9350.64,17105.01,19569.265,21346.2,6455.01,617978.24,55801.99,13843.17,53727.19,12162.19,51965.55,9713.88,22104.25,16561.02,2452.52,313.73,123.41,1335.45,835.94,146.37,1466.61,499.56,4763.55,284.57,2391.08,173.25
2015-10-25,547210.28,20248398.81,30158182.08,15523976.3,55410091.14,28583730.88,1239630.48,2291145.3,442784.16,1657679.56,80985.6,252614.04,17062.5,5346005.7,449614.3,3513089.46,367082.36,142485.672,348625.392,41240.132,13919.4,107663.724,4202.816,67192.74,11642.076,80767.5,9002.76,17441.73,22753.193,20780.7,6400.42,618317.92,55021.23,12714.3,53842.73,11742.96,53864.46,10581.45,22675.5,17884.56,2771.72,379.49,119.72,1306.45,865.83,159.9,1491.12,488.7,4824.6,298.5,2209.15,187.11
2015-10-26,569084.52,19117017.95,29480140.56,15067224.74,55465540.37,27142059.03,1299902.28,2411469,487543.68,1778960.6,96855.04,278149.92,32032.91,5626761,484576.92,3697585.8,395627.184,156889.056,374131.92,47015.22,16646.96,115540.74,4791.36,80359.416,14475.432,85550,9356.88,18709.92,23584.871,21763.2,6617.75,636637.76,55843.71,15219.36,55765.49,11982.52,53922.96,10116.81,23152.25,17373.72,2685.27,434.29,107.83,1200.6,936.39,138.99,1523.04,472.41,4738.8,298.5,2127.79,211.75
2015-10-27,569771.32,19305522.29,29665272,15266574.06,55520989.59,27391571.45,1285934.4,2260305,342588.48,1727694.16,85619.2,195451.12,-20511.4,5274045,328235.74,3465801,267984.248,110243.216,363350.112,43169.348,14715.8,112211.064,4399.424,71037.18,11547.284,85883.75,9475.44,17868.12,23459.159,21481.2,6824.78,598600.64,53553.58,12109.5,51672.54,12753.18,55813.68,11084.81,23904.75,18889.47,3013.78,308.25,116.85,1264.4,855.54,153.75,1419.3,423.54,4459.95,246.76,2064.51,180.18
2015-10-28,608395.32,18809099.73,29427234.72,15004748.52,55576438.81,26852304.69,1312828.4,2322917.1,387881.52,1854271.4,108047.36,221291.38,-1117.48,5420139.9,361091.58,3561806.22,294809.016,124818.284,389970.48,53180.924,18570.64,120432.06,5419.712,89645.544,10406.312,81997.5,9071.4,16896.39,21323.413,19922.4,6375.7,560600.48,51713.43,11227.41,48058.1,12020.94,52437.06,9658.22,24084.25,17478.21,2827.58,358.94,104.55,1249.9,868.28,156.21,1330.95,396.39,4181.1,272.63,1870.15,174.02
2015-10-29,622346.2,18502295.69,27253402.8,14295301.04,55631888.03,26409040.12,1362073.32,2372244.3,372908.64,1770048.24,84720.64,212749.16,-5642.91,5535236.7,374082.66,3637441.26,305415.432,120000.088,372257.568,45200.928,14561.36,114961.896,4606.464,70291.656,10984.312,78201.25,9391.2,16371.18,19238.01,20426.4,6061.55,614224.16,54864.78,10861.83,52993.62,11381.36,49193.82,9400.49,22924.25,16842.24,2606.8,343.87,120.54,1194.8,857.5,156.21,1528.17,419.92,4902.15,234.82,2215.93,163.24
2015-10-30,571092.56,17636256.91,25507931.28,13616663.58,55687337.25,25087696.2,1291256.76,2261662.2,367667.04,1639804.4,76231.68,209758.76,-6146.14,5277211.8,362942.86,3467882.04,296320.472,118313.368,344866.08,39915.68,13102.32,106502.76,4067.84,63248.472,13246.604,83385,8906.04,17948.64,20458.27,20951.7,6407.63,639918.4,56226.64,12834.99,56314.85,12074.05,53892.54,9865.13,23167.75,17097.66,2523.01,358.94,132.02,1276,908.95,121.77,1564.08,521.28,4997.85,278.6,2309.72,167.09
2015-10-31,556028.52,19510642.15,29358129.84,15175740.66,55742786.48,27624735.59,1266220.52,2288517.3,421171.92,1675601.28,80716.8,240283.98,13184.99,5339873.7,410756.4,3509059.86,335357.28,135530.964,352394.496,40435.036,13873.2,108827.712,4120.768,66969.72,11010.9,79792.5,8860.8,16583.46,19523.287,19714.2,6135.71,616396,53480.57,11474.73,54044.38,11715.84,56195.1,11438.13,24163,19255.83,2706.55,352.09,148.01,1322.4,859.46,150.06,1566.36,602.73,5019.3,278.6,2566.23,196.35
2015-11-01,572955.76,18502899.11,29119428,14738366.18,55798235.7,26340684.88,1331269.32,2436246.9,474049.68,1848373.8,99543.04,270451.42,30804.41,5684576.1,467335.78,3735578.58,381550.856,152546.756,388730.16,48832.024,17108.96,120049.02,4976.512,82589.616,11768.08,82226.25,9043.32,17544.21,19855.415,20343.9,6408.66,628390.4,54751.54,12255.03,55062.44,12068.4,53621.1,9833.67,22929,16871.91,2350.11,458.95,130.38,1383.3,970.2,147.6,1600.56,530.33,5100.15,322.38,2205.76,201.74
2015-11-02,560902.08,18619513.98,28839637.32,14699305.86,55853684.92,26447915.71,1265773.08,2304124.2,431851.68,1700937.68,84311.04,246376.92,13381.55,5376289.8,423877.42,3532990.44,346069.784,138967.656,357722.976,42337.876,14490.96,110473.272,4314.688,69951.816,11926.452,83680,8842.08,17458.2,20563.03,20413.8,6192.36,627582.56,54472.91,12965.4,55312.05,11845.79,55309.41,10602.02,23728.75,17989.05,2661.33,402.78,114.8,1374.6,995.19,135.3,1618.8,526.71,5057.25,266.66,2172.99,202.51
2015-11-03,578138.04,18612607.42,28913916.72,14861679.24,55909134.14,26485517.35,1316896.84,2418252.3,463176.48,1790367.8,92149.76,264248.12,24158.68,5642588.7,462627.28,3707986.86,377706.656,149047.816,376530.96,46431.18,15838.24,116281.62,4731.84,76455.504,12951.824,87768.75,9735.96,18314.64,22931.673,21953.1,6727.96,614945.76,53902.24,14012.19,53554.97,13143.03,55339.83,10663.73,23843.5,18195.45,2519.02,387.71,107.01,1284.7,894.74,159.9,1514.49,381.91,4735.5,272.63,1994.45,185.57
2015-11-04,591688.4,18301948.95,28848254.76,14629335.84,55964583.36,26116907.74,1301131.72,2386209.6,443514.24,1871258.04,96962.56,253030.56,15820.35,5567822.4,431662.14,3658854.72,352425.528,142720.608,393542.928,46025.492,16665.44,121535.316,4690.496,80448.624,11206.264,86507.5,9360,17952.3,22079.237,20092.8,6779.46,578519.04,51559.96,13188.69,50441.93,12650.35,54004.86,10260.8,24931.75,18390.24,2943.29,361.68,100.04,1261.5,941.78,161.13,1368.57,419.92,4417.05,270.64,1759.41,201.74
2015-11-05,651616.12,17868806.39,27376115.52,14071323.64,56020032.58,25641904.68,1434532.08,2583454.5,468140.4,2010941.92,105164.8,267080.1,23944.83,6028060.5,488079.46,3961296.9,398486.792,150645.18,422919.744,56759.268,18075.2,130607.568,5784.384,87253.92,12209.672,81150,8809.32,17807.73,19873.942,20311.8,6384.97,623622.56,54410.33,12527.19,55705.54,11929.41,50383.71,9367.82,23723.25,17110.56,2549.61,393.19,105.78,1374.6,939.82,137.76,1621.65,378.29,5065.5,266.66,2073.55,189.42
2015-11-06,599137.12,17231418.59,25725407.76,13471178.84,56075481.81,24632556.33,1372871.04,2471600.7,429312,1958880.08,96417.28,244928,8988.07,5767068.3,468222,3789787.74,382274.4,138150.4,411970.656,61652.644,16571.72,127226.232,6283.072,79996.212,11803.916,81283.75,8480.16,17796.75,19663.549,19347.3,6354.07,616202.4,53210.88,12945.42,55277.17,12040.15,54902.25,10431.41,23592.5,17972.28,2455.18,427.44,118.9,1338.35,950.6,142.68,1596,456.12,4923.6,298.5,2055.47,174.79
2015-11-07,562062.16,18739653.32,29062645.56,14855529.34,56130931.03,26633778.31,1299623.48,2381079.6,463491.6,1884007.72,98342.4,264427.9,21350.42,5555852.4,456200.36,3650988.72,372459.472,149149.22,396224.304,48701.4,16902.6,122363.388,4963.2,81593.46,10534.628,81596.25,9161.88,17234.94,20874.4,19278.6,6595.09,583066.88,50749.4,11668.59,50169.43,12722.67,54346.5,10479.81,23202.25,17919.39,2405.97,347.98,115.21,1191.9,835.94,153.75,1464.9,476.03,4677.75,284.57,1943.6,187.88
2015-11-08,558264.36,17789158.34,28417740,14296602.22,56186380.25,25352522.84,1254405.52,2306633.4,458655.6,1844850.76,100293.12,261668.9,18403.84,5382144.6,455073.24,3536837.88,371539.248,147593.02,387989.232,50629.988,17237.88,119820.204,5159.744,83211.948,10276.84,80918.75,9032.4,16949.46,18464.92,19575.3,6499.3,612032.96,53131.91,11010.06,52720.03,12061.62,51029.55,9494.87,23199.75,17164.74,2404.64,430.18,118.49,1481.9,887.39,207.87,1650.72,436.21,5162.85,338.3,2075.81,197.12
2015-11-09,565739.6,17634516.71,26372815.56,13743682.6,56241829.47,25088319.02,1312773.32,2339298.9,419072.16,1699354.64,82764.8,239086.04,4130.49,5458364.1,460314.64,3586924.98,375818.528,134855.272,357390.048,48106.684,14225.2,110370.456,4902.592,68668.92,11320.708,81290,9010.56,17145.27,17597.352,19325.4,6489,609428.16,51957.79,11336.76,53875.43,11636.74,53471.34,9748.97,24224.75,17443.38,2405.97,445.25,103.73,1429.7,993.23,138.99,1592.01,456.12,4946.7,290.54,2102.93,205.59
2015-11-10,593186.44,19334296.61,28833884.04,15051386.3,56297278.69,27491732.23,1368327.28,2509239.6,473001.36,1746593.64,77644.8,269853.34,23628.15,5854892.4,527081.9,3847500.72,430329.88,152209.412,367324.848,39994.808,13345.2,113438.556,4075.904,64420.92,12020.088,84613.75,9667.32,17910.21,18014.258,19966.2,6839.2,590050.56,50521.43,12163.23,51997.36,12639.05,53571.96,10416.89,23090,17941.32,2425.92,383.6,103.32,1200.6,854.56,150.06,1487.13,427.16,4492.95,226.86,1822.69,200.97
2015-11-11,553801.52,18102742.38,28690069.2,14524486.72,56352727.92,25757990.58,1264789.8,2341287.9,477194.64,1696246.76,86077.44,272245.66,23871.12,5463005.1,487561.16,3589974.78,398063.632,153558.788,356736.432,40827.536,14794.56,110168.604,4160.768,71417.376,11103.38,82941.25,9906,17461.86,16984.7,19496.7,6629.08,568075.2,50229.39,11398.05,50136.73,12567.86,52148.07,9868.76,23791,17576.25,2851.52,353.46,95.53,1196.25,865.83,147.6,1360.59,381.91,4298.25,254.72,1772.97,195.58
2015-11-12,585295.04,17198169.47,26702357.76,13723223.28,56408177.14,24590504.06,1336654.92,2490661.8,519046.32,1762827.56,87485.44,296122.58,37292.71,5811544.2,562139.42,3819014.76,458952.184,167026.444,370738.992,42091.072,15036.56,114492.924,4289.536,72585.576,13070.892,87668.75,9877.92,19268.07,17358.247,21196.5,6705.3,655123.04,56636.39,12499.65,58607.12,12763.35,50169.6,9565.05,23339.5,17215.05,2773.05,441.14,118.49,1338.35,979.02,150.06,1641.03,465.17,4989.6,248.75,2140.22,187.11
2015-11-13,582026.96,17338091.72,25536056.52,13475849.56,56463626.36,24736415.29,1330137.8,2488574.7,516210.24,1721753.88,81356.8,294504.56,33844.72,5806674.3,565706.2,3815814.54,461864.24,166113.808,362100.816,40185.72,13983.2,111825.252,4095.36,67500.72,10412.092,80520,9032.4,17106.84,17229.334,21961.8,6360.25,615769.44,54055.71,10487.61,53460.14,11909.07,57958.29,11314.71,26167.25,20173.02,2953.93,400.04,120.95,1260.05,971.67,148.83,1605.12,457.93,4897.2,278.6,2165.08,184.8
2015-11-14,657222.04,20393139.38,30259059.48,15880898.34,56519075.58,29091406.66,1463247.12,2767455,585502.32,1974830.76,95226.88,334036.58,56270.76,6457395,621168.68,4243431,507145.936,188411.644,415325.232,46682.38,16367.12,128262.204,4757.44,79008.552,13870.844,84508.75,9629.88,18243.27,19763.847,23252.4,6280.94,642414.08,54852.86,12540.96,58171.12,11911.33,54228.33,9335.15,24203.75,16777.74,2679.95,411,119.72,1479,1185.31,178.35,1623.36,519.47,5002.8,368.15,2125.53,214.83
2015-11-15,611082.68,20523081.47,30481949.16,15940907.48,56574524.8,29116015.5,1327893.8,2478049.2,495905.28,1689119.2,73013.76,282920.32,21159.32,5782114.8,531241.44,3799675.44,433725.888,159579.776,355237.44,36131.352,12549.24,109705.68,3682.176,60578.604,13547.164,86717.5,9516,19696.29,18001.066,22878.6,6442.65,623735.2,54739.62,12650.31,57064.77,12663.91,56902.95,10856.12,24409,18630.18,3037.72,387.71,108.24,1207.85,917.28,173.43,1471.74,447.07,4679.4,280.59,1908.57,193.27
2015-11-16,641581.36,19670684.05,30546305.4,15665648.28,56629974.03,28070518.26,1362627.52,2513222.1,526506.24,1844117.44,97653.76,300378.56,32129.37,5864184.9,516239.94,3853607.22,421478.088,169427.008,387835.008,45332.18,16784.24,119772.576,4619.84,81022.104,13109.04,84786.25,8697,19136.31,16834.641,21315,6191.33,629682.24,52781.76,12685.95,57535.65,11507.92,55293.03,10881.53,25937.75,19939.53,3003.14,354.83,122.18,1357.2,989.31,161.13,1589.16,485.08,4945.05,284.57,2172.99,201.74
